id,opened,symbol,strategy,expiry,legs_json,net_credit,max_loss,qty,status,settle_spot,pnl_gross,fees,pnl_net,closed,context
ETH-iron_condor-20260817042509,2026-08-17T04:25:09.379196,ETH,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 1920.0, ""side"": -1, ""entry_premium"": 1.4625693, ""symbol"": ""C-ETH-1920-170826""}, {""type"": ""call"", ""strike"": 1960.0, ""side"": 1, ""entry_premium"": 0.05009119, ""symbol"": ""C-ETH-1960-170826""}, {""type"": ""put"", ""strike"": 1890.0, ""side"": -1, ""entry_premium"": 1.95030334, ""symbol"": ""P-ETH-1890-170826""}, {""type"": ""put"", ""strike"": 1850.0, ""side"": 1, ""entry_premium"": 0.05921106, ""symbol"": ""P-ETH-1850-170826""}]",0.033,0.367,270,settled,1903.15,0.033,0.0015,0.0316,2026-08-17,"{""entry_spot"": 1903.15, ""entry_iv"": 33.1, ""qty"": 270, ""pop"": 0.628, ""why"": ""IV rank 93% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0004, ""net_theta"": 0.1263, ""net_vega"": -0.0028, ""net_gamma"": -0.0003, ""bias"": ""Slightly Bearish"", ""pcr"": 0.82, ""max_pain"": 1890.0, ""skew"": -1.0, ""support"": 1840.0, ""resistance"": 2000.0}"
BTC-iron_condor-20260817050647,2026-08-17T05:06:47.930821,BTC,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 63800.0, ""side"": -1, ""entry_premium"": 34.43301098, ""symbol"": ""C-BTC-63800-170826""}, {""type"": ""call"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 0.54659387, ""symbol"": ""C-BTC-65000-170826""}, {""type"": ""put"", ""strike"": 63200.0, ""side"": -1, ""entry_premium"": 33.83634111, ""symbol"": ""P-BTC-63200-170826""}, {""type"": ""put"", ""strike"": 62000.0, ""side"": 1, ""entry_premium"": 0.54752999, ""symbol"": ""P-BTC-62000-170826""}]",0.0672,1.1328,90,settled,63509.2,0.0672,0.0029,0.0643,2026-08-17,"{""entry_spot"": 63509.2, ""entry_iv"": 19.75, ""qty"": 90, ""pop"": 0.627, ""why"": ""IV rank 93% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": -0.0, ""net_theta"": 0.2946, ""net_vega"": -0.0092, ""net_gamma"": -0.0, ""bias"": ""Neutral"", ""pcr"": 0.94, ""max_pain"": 63400.0, ""skew"": 1.0, ""support"": 63000.0, ""resistance"": 64800.0}"
BTC-cheap_strangle-20260817050649,2026-08-17T05:06:49.451146,BTC,cheap_strangle,2026-08-17,"[{""type"": ""call"", ""strike"": 64000.0, ""side"": 1, ""entry_premium"": 10.92851108, ""symbol"": ""C-BTC-64000-170826""}, {""type"": ""put"", ""strike"": 63200.0, ""side"": 1, ""entry_premium"": 33.83634111, ""symbol"": ""P-BTC-63200-170826""}]",-0.0448,0.0448,2230,settled,63509.2,-0.0448,0.0018,-0.0466,2026-08-17,"{""entry_spot"": 63509.2, ""entry_iv"": 19.75, ""qty"": 2230, ""pop"": 0.256, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": -0.0001, ""net_theta"": -0.2392, ""net_vega"": 0.0072, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.94, ""max_pain"": 63400.0, ""skew"": 1.0, ""support"": 63000.0, ""resistance"": 64800.0}"
ETH-iron_condor-20260817050651,2026-08-17T05:06:51.508971,ETH,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 1920.0, ""side"": -1, ""entry_premium"": 1.1464361, ""symbol"": ""C-ETH-1920-170826""}, {""type"": ""call"", ""strike"": 1960.0, ""side"": 1, ""entry_premium"": 0.0546405, ""symbol"": ""C-ETH-1960-170826""}, {""type"": ""put"", ""strike"": 1890.0, ""side"": -1, ""entry_premium"": 1.94815385, ""symbol"": ""P-ETH-1890-170826""}, {""type"": ""put"", ""strike"": 1850.0, ""side"": 1, ""entry_premium"": 0.05473141, ""symbol"": ""P-ETH-1850-170826""}]",0.0299,0.3701,270,settled,1902.21,0.0299,0.0013,0.0285,2026-08-17,"{""entry_spot"": 1902.21, ""entry_iv"": 31.65, ""qty"": 270, ""pop"": 0.644, ""why"": ""IV rank 93% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0008, ""net_theta"": 0.1271, ""net_vega"": -0.0025, ""net_gamma"": -0.0003, ""bias"": ""Slightly Bearish"", ""pcr"": 0.76, ""max_pain"": 1890.0, ""skew"": -0.1, ""support"": 1840.0, ""resistance"": 2000.0}"
BTC-iron_condor-20260817054927,2026-08-17T05:49:27.597219,BTC,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 63800.0, ""side"": -1, ""entry_premium"": 25.70920623, ""symbol"": ""C-BTC-63800-170826""}, {""type"": ""call"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 0.55465864, ""symbol"": ""C-BTC-65000-170826""}, {""type"": ""put"", ""strike"": 63200.0, ""side"": -1, ""entry_premium"": 35.86536742, ""symbol"": ""P-BTC-63200-170826""}, {""type"": ""put"", ""strike"": 62000.0, ""side"": 1, ""entry_premium"": 0.53974303, ""symbol"": ""P-BTC-62000-170826""}]",0.0605,1.1395,90,settled,63474.7,0.0605,0.0026,0.0579,2026-08-17,"{""entry_spot"": 63474.7, ""entry_iv"": 19.1, ""qty"": 90, ""pop"": 0.648, ""why"": ""IV rank 93% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": 0.3015, ""net_vega"": -0.0084, ""net_gamma"": -0.0, ""bias"": ""Neutral"", ""pcr"": 0.9, ""max_pain"": 63400.0, ""skew"": 0.6, ""support"": 63000.0, ""resistance"": 64800.0}"
BTC-cheap_strangle-20260817054928,2026-08-17T05:49:28.975602,BTC,cheap_strangle,2026-08-17,"[{""type"": ""call"", ""strike"": 63800.0, ""side"": 1, ""entry_premium"": 25.70920623, ""symbol"": ""C-BTC-63800-170826""}, {""type"": ""put"", ""strike"": 63000.0, ""side"": 1, ""entry_premium"": 13.1414033, ""symbol"": ""P-BTC-63000-170826""}]",-0.0389,0.0389,2570,settled,63474.7,-0.0389,0.0016,-0.0405,2026-08-17,"{""entry_spot"": 63474.7, ""entry_iv"": 19.1, ""qty"": 2570, ""pop"": 0.237, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0001, ""net_theta"": -0.2486, ""net_vega"": 0.0066, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.9, ""max_pain"": 63400.0, ""skew"": 0.6, ""support"": 63000.0, ""resistance"": 64800.0}"
ETH-iron_condor-20260817054930,2026-08-17T05:49:30.957711,ETH,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 1920.0, ""side"": -1, ""entry_premium"": 0.60669714, ""symbol"": ""C-ETH-1920-170826""}, {""type"": ""call"", ""strike"": 1960.0, ""side"": 1, ""entry_premium"": 0.0553177, ""symbol"": ""C-ETH-1960-170826""}, {""type"": ""put"", ""strike"": 1880.0, ""side"": -1, ""entry_premium"": 0.6041919, ""symbol"": ""P-ETH-1880-170826""}, {""type"": ""put"", ""strike"": 1840.0, ""side"": 1, ""entry_premium"": 0.05420457, ""symbol"": ""P-ETH-1840-170826""}]",0.011,0.389,260,settled,1899.61,0.011,0.0005,0.0105,2026-08-17,"{""entry_spot"": 1899.61, ""entry_iv"": 29.35, ""qty"": 260, ""pop"": 0.824, ""why"": ""IV rank 87% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": 0.0734, ""net_vega"": -0.0014, ""net_gamma"": -0.0002, ""bias"": ""Slightly Bearish"", ""pcr"": 0.81, ""max_pain"": 1890.0, ""skew"": -0.3, ""support"": 1840.0, ""resistance"": 2000.0}"
BTC-iron_condor-20260817064404,2026-08-17T06:44:04.740362,BTC,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 64192, ""side"": -1, ""entry_premium"": 11.84096322, ""symbol"": ""C-BTC-64000-170826""}, {""type"": ""call"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 0.53690851, ""symbol"": ""C-BTC-65000-170826""}, {""type"": ""put"", ""strike"": 63200.0, ""side"": -1, ""entry_premium"": 14.56561707, ""symbol"": ""P-BTC-63200-170826""}, {""type"": ""put"", ""strike"": 62000.0, ""side"": 1, ""entry_premium"": 0.55324014, ""symbol"": ""P-BTC-62000-170826""}]",0.0253,1.1747,90,settled,63600.1,0.0253,0.0011,0.0242,2026-08-17,"{""entry_spot"": 63600.1, ""entry_iv"": 17.5, ""qty"": 90, ""pop"": 0.874, ""why"": ""IV rank 87% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0001, ""net_theta"": 0.1431, ""net_vega"": -0.0034, ""net_gamma"": -0.0, ""bias"": ""Neutral"", ""pcr"": 0.94, ""max_pain"": 63400.0, ""skew"": 0.5, ""support"": 63000.0, ""resistance"": 64800.0}"
BTC-cheap_strangle-20260817064406,2026-08-17T06:44:06.292766,BTC,cheap_strangle,2026-08-17,"[{""type"": ""call"", ""strike"": 64000.0, ""side"": 1, ""entry_premium"": 11.84096322, ""symbol"": ""C-BTC-64000-170826""}, {""type"": ""put"", ""strike"": 63200.0, ""side"": 1, ""entry_premium"": 14.56561707, ""symbol"": ""P-BTC-63200-170826""}]",-0.0264,0.0264,3790,settled,63600.1,-0.0264,0.0011,-0.0275,2026-08-17,"{""entry_spot"": 63600.1, ""entry_iv"": 17.5, ""qty"": 3790, ""pop"": 0.189, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": -0.0, ""net_theta"": -0.2335, ""net_vega"": 0.0052, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.94, ""max_pain"": 63400.0, ""skew"": 0.5, ""support"": 63000.0, ""resistance"": 64800.0}"
ETH-iron_condor-20260817064408,2026-08-17T06:44:08.543231,ETH,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 1920.0, ""side"": -1, ""entry_premium"": 0.73215313, ""symbol"": ""C-ETH-1920-170826""}, {""type"": ""call"", ""strike"": 1960.0, ""side"": 1, ""entry_premium"": 0.05497539, ""symbol"": ""C-ETH-1960-170826""}, {""type"": ""put"", ""strike"": 1890.0, ""side"": -1, ""entry_premium"": 1.09813142, ""symbol"": ""P-ETH-1890-170826""}, {""type"": ""put"", ""strike"": 1850.0, ""side"": 1, ""entry_premium"": 0.05419271, ""symbol"": ""P-ETH-1850-170826""}]",0.0172,0.3828,260,settled,1903.24,0.0172,0.0008,0.0164,2026-08-17,"{""entry_spot"": 1903.24, ""entry_iv"": 26.65, ""qty"": 260, ""pop"": 0.73, ""why"": ""IV rank 87% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0004, ""net_theta"": 0.1116, ""net_vega"": -0.0018, ""net_gamma"": -0.0003, ""bias"": ""Slightly Bearish"", ""pcr"": 0.79, ""max_pain"": 1890.0, ""skew"": -0.1, ""support"": 1840.0, ""resistance"": 2000.0}"
BTC-iron_condor-20260817073939,2026-08-17T07:39:39.762655,BTC,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 63800.0, ""side"": -1, ""entry_premium"": 26.88900525, ""symbol"": ""C-BTC-63800-170826""}, {""type"": ""call"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 0.31024194, ""symbol"": ""C-BTC-65000-170826""}, {""type"": ""put"", ""strike"": 63200.0, ""side"": -1, ""entry_premium"": 13.93992473, ""symbol"": ""P-BTC-63200-170826""}, {""type"": ""put"", ""strike"": 62000.0, ""side"": 1, ""entry_premium"": 0.52847905, ""symbol"": ""P-BTC-62000-170826""}]",0.04,1.16,90,settled,63558.2,0.04,0.0017,0.0383,2026-08-17,"{""entry_spot"": 63558.2, ""entry_iv"": 16.15, ""qty"": 90, ""pop"": 0.714, ""why"": ""IV rank 73% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": -0.0001, ""net_theta"": 0.3117, ""net_vega"": -0.0061, ""net_gamma"": -0.0, ""bias"": ""Neutral"", ""pcr"": 0.98, ""max_pain"": 63400.0, ""skew"": 0.4, ""support"": 63000.0, ""resistance"": 64800.0}"
BTC-cheap_strangle-20260817073941,2026-08-17T07:39:41.661350,BTC,cheap_strangle,2026-08-17,"[{""type"": ""call"", ""strike"": 64000.0, ""side"": 1, ""entry_premium"": 9.79917417, ""symbol"": ""C-BTC-64000-170826""}, {""type"": ""put"", ""strike"": 63200.0, ""side"": 1, ""entry_premium"": 13.93992473, ""symbol"": ""P-BTC-63200-170826""}]",-0.0237,0.0237,4210,settled,63558.2,-0.0237,0.001,-0.0247,2026-08-17,"{""entry_spot"": 63558.2, ""entry_iv"": 16.15, ""qty"": 4210, ""pop"": 0.175, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": -0.0, ""net_theta"": -0.254, ""net_vega"": 0.0045, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.98, ""max_pain"": 63400.0, ""skew"": 0.4, ""support"": 63000.0, ""resistance"": 64800.0}"
ETH-iron_condor-20260817073943,2026-08-17T07:39:43.936769,ETH,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 1920.0, ""side"": -1, ""entry_premium"": 0.4920963, ""symbol"": ""C-ETH-1920-170826""}, {""type"": ""call"", ""strike"": 1960.0, ""side"": 1, ""entry_premium"": 0.04274763, ""symbol"": ""C-ETH-1960-170826""}, {""type"": ""put"", ""strike"": 1890.0, ""side"": -1, ""entry_premium"": 0.78387759, ""symbol"": ""P-ETH-1890-170826""}, {""type"": ""put"", ""strike"": 1850.0, ""side"": 1, ""entry_premium"": 0.05516843, ""symbol"": ""P-ETH-1850-170826""}]",0.0118,0.3882,260,settled,1903.39,0.0118,0.0006,0.0112,2026-08-17,"{""entry_spot"": 1903.39, ""entry_iv"": 24.0, ""qty"": 260, ""pop"": 0.78, ""why"": ""IV rank 67% \u2014 default sell"", ""expiry_type"": ""daily"", ""net_delta"": 0.0004, ""net_theta"": 0.1022, ""net_vega"": -0.0014, ""net_gamma"": -0.00029, ""bias"": ""Neutral"", ""pcr"": 0.78, ""max_pain"": 1900.0, ""skew"": 0.1, ""support"": 1840.0, ""resistance"": 2000.0}"
BTC-iron_condor-20260817082357,2026-08-17T08:23:57.902587,BTC,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 63600.0, ""side"": -1, ""entry_premium"": 29.59763816, ""symbol"": ""C-BTC-63600-170826""}, {""type"": ""call"", ""strike"": 64800.0, ""side"": 1, ""entry_premium"": 0.18313508, ""symbol"": ""C-BTC-64800-170826""}, {""type"": ""put"", ""strike"": 63200.0, ""side"": -1, ""entry_premium"": 26.05241378, ""symbol"": ""P-BTC-63200-170826""}, {""type"": ""put"", ""strike"": 62000.0, ""side"": 1, ""entry_premium"": 0.54969866, ""symbol"": ""P-BTC-62000-170826""}]",0.0549,1.1451,90,settled,63411.5,0.0549,0.0023,0.0526,2026-08-17,"{""entry_spot"": 63411.5, ""entry_iv"": 14.55, ""qty"": 90, ""pop"": 0.591, ""why"": ""IV rank 60% \u2014 default sell"", ""expiry_type"": ""daily"", ""net_delta"": -0.0, ""net_theta"": 0.4309, ""net_vega"": -0.0071, ""net_gamma"": -0.0, ""bias"": ""Neutral"", ""pcr"": 0.93, ""max_pain"": 63400.0, ""skew"": 0.5, ""support"": 63000.0, ""resistance"": 64800.0}"
BTC-cheap_strangle-20260817082359,2026-08-17T08:23:59.725159,BTC,cheap_strangle,2026-08-17,"[{""type"": ""call"", ""strike"": 63800.0, ""side"": 1, ""entry_premium"": 5.87798103, ""symbol"": ""C-BTC-63800-170826""}, {""type"": ""put"", ""strike"": 63000.0, ""side"": 1, ""entry_premium"": 6.06446758, ""symbol"": ""P-BTC-63000-170826""}]",-0.0119,0.0119,8370,settled,63411.5,-0.0119,0.0005,-0.0124,2026-08-17,"{""entry_spot"": 63411.5, ""entry_iv"": 14.55, ""qty"": 8370, ""pop"": 0.112, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": -0.1892, ""net_vega"": 0.0029, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.93, ""max_pain"": 63400.0, ""skew"": 0.5, ""support"": 63000.0, ""resistance"": 64800.0}"
ETH-iron_condor-20260817082401,2026-08-17T08:24:01.917447,ETH,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 1900.0, ""side"": -1, ""entry_premium"": 1.56733075, ""symbol"": ""C-ETH-1900-170826""}, {""type"": ""call"", ""strike"": 1940.0, ""side"": 1, ""entry_premium"": 0.04816894, ""symbol"": ""C-ETH-1940-170826""}, {""type"": ""put"", ""strike"": 1880.0, ""side"": -1, ""entry_premium"": 0.60558804, ""symbol"": ""P-ETH-1880-170826""}, {""type"": ""put"", ""strike"": 1840.0, ""side"": 1, ""entry_premium"": 0.05536388, ""symbol"": ""P-ETH-1840-170826""}]",0.0207,0.3793,260,settled,1892.64,0.0207,0.0009,0.0198,2026-08-17,"{""entry_spot"": 1892.64, ""entry_iv"": 21.5, ""qty"": 260, ""pop"": 0.639, ""why"": ""IV rank 60% \u2014 default sell"", ""expiry_type"": ""daily"", ""net_delta"": -0.0013, ""net_theta"": 0.1514, ""net_vega"": -0.0018, ""net_gamma"": -0.00046, ""bias"": ""Neutral"", ""pcr"": 0.7, ""max_pain"": 1890.0, ""skew"": 0.1, ""support"": 1840.0, ""resistance"": 2000.0}"
BTC-iron_condor-20260817090800,2026-08-17T09:08:00.811730,BTC,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 63600.0, ""side"": -1, ""entry_premium"": 15.94029656, ""symbol"": ""C-BTC-63600-170826""}, {""type"": ""call"", ""strike"": 64800.0, ""side"": 1, ""entry_premium"": 0.1, ""symbol"": ""C-BTC-64800-170826""}, {""type"": ""put"", ""strike"": 63200.0, ""side"": -1, ""entry_premium"": 18.92609168, ""symbol"": ""P-BTC-63200-170826""}, {""type"": ""put"", ""strike"": 62000.0, ""side"": 1, ""entry_premium"": 0.39530519, ""symbol"": ""P-BTC-62000-170826""}]",0.0344,1.1656,90,settled,63394.5,0.0344,0.0015,0.0329,2026-08-17,"{""entry_spot"": 63394.5, ""entry_iv"": 12.15, ""qty"": 90, ""pop"": 0.675, ""why"": ""IV rank 27% \u2014 default sell"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": 0.3998, ""net_vega"": -0.0055, ""net_gamma"": -0.0, ""bias"": ""Neutral"", ""pcr"": 0.94, ""max_pain"": 63200.0, ""skew"": 0.5, ""support"": 63000.0, ""resistance"": 64800.0}"
BTC-cheap_strangle-20260817090802,2026-08-17T09:08:02.643766,BTC,cheap_strangle,2026-08-17,"[{""type"": ""call"", ""strike"": 63800.0, ""side"": 1, ""entry_premium"": 2.27876527, ""symbol"": ""C-BTC-63800-170826""}, {""type"": ""put"", ""strike"": 63000.0, ""side"": 1, ""entry_premium"": 3.23098963, ""symbol"": ""P-BTC-63000-170826""}]",-0.0055,0.0055,18150,settled,63394.5,-0.0055,0.0002,-0.0057,2026-08-17,"{""entry_spot"": 63394.5, ""entry_iv"": 12.15, ""qty"": 18150, ""pop"": 0.067, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": -0.0, ""net_theta"": -0.1357, ""net_vega"": 0.0017, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.94, ""max_pain"": 63200.0, ""skew"": 0.5, ""support"": 63000.0, ""resistance"": 64800.0}"
BTC-butterfly-20260817090804,2026-08-17T09:08:04.141294,BTC,butterfly,2026-08-17,"[{""type"": ""call"", ""strike"": 62600.0, ""side"": 1, ""entry_premium"": 795.48553587, ""symbol"": ""C-BTC-62600-170826""}, {""type"": ""call"", ""strike"": 63000.0, ""side"": -1, ""entry_premium"": 398.45887013, ""symbol"": ""C-BTC-63000-170826""}, {""type"": ""call"", ""strike"": 63000.0, ""side"": -1, ""entry_premium"": 398.45887013, ""symbol"": ""C-BTC-63000-170826""}, {""type"": ""call"", ""strike"": 63600.0, ""side"": 1, ""entry_premium"": 15.94029656, ""symbol"": ""C-BTC-63600-170826""}]",-0.0145,0.2145,470,settled,63394.5,-0.009,0.1318,-0.1408,2026-08-17,"{""entry_spot"": 63394.5, ""entry_iv"": 12.15, ""qty"": 470, ""pop"": 1.0, ""why"": ""butterfly pin \u00b7 R:R 1.8 \u00b7 2.9h to expiry"", ""expiry_type"": ""daily"", ""net_delta"": -0.0008, ""net_theta"": -0.0521, ""net_vega"": 0.0009, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.94, ""max_pain"": 63200.0, ""skew"": 0.5, ""support"": 63000.0, ""resistance"": 64800.0, ""rr"": 1.8}"
ETH-iron_condor-20260817090806,2026-08-17T09:08:06.418381,ETH,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 1910.0, ""side"": -1, ""entry_premium"": 0.25210862, ""symbol"": ""C-ETH-1910-170826""}, {""type"": ""call"", ""strike"": 1950.0, ""side"": 1, ""entry_premium"": 0.01315071, ""symbol"": ""C-ETH-1950-170826""}, {""type"": ""put"", ""strike"": 1890.0, ""side"": -1, ""entry_premium"": 1.20469917, ""symbol"": ""P-ETH-1890-170826""}, {""type"": ""put"", ""strike"": 1850.0, ""side"": 1, ""entry_premium"": 0.01794887, ""symbol"": ""P-ETH-1850-170826""}]",0.0143,0.3857,260,settled,1896.26,0.0143,0.0006,0.0136,2026-08-17,"{""entry_spot"": 1896.26, ""entry_iv"": 17.75, ""qty"": 260, ""pop"": 0.702, ""why"": ""IV rank 33% \u2014 default sell"", ""expiry_type"": ""daily"", ""net_delta"": 0.0017, ""net_theta"": 0.146, ""net_vega"": -0.0014, ""net_gamma"": -0.00048, ""bias"": ""Neutral"", ""pcr"": 0.78, ""max_pain"": 1900.0, ""skew"": 0.2, ""support"": 1840.0, ""resistance"": 2000.0}"
ETH-butterfly-20260817090808,2026-08-17T09:08:08.277105,ETH,butterfly,2026-08-17,"[{""type"": ""call"", ""strike"": 1820.0, ""side"": 1, ""entry_premium"": 76.26100009, ""symbol"": ""C-ETH-1820-170826""}, {""type"": ""call"", ""strike"": 1860.0, ""side"": -1, ""entry_premium"": 36.28757762, ""symbol"": ""C-ETH-1860-170826""}, {""type"": ""call"", ""strike"": 1860.0, ""side"": -1, ""entry_premium"": 36.28757762, ""symbol"": ""C-ETH-1860-170826""}, {""type"": ""call"", ""strike"": 1910.0, ""side"": 1, ""entry_premium"": 0.25210862, ""symbol"": ""C-ETH-1910-170826""}]",-0.0394,0.1394,720,settled,1896.26,-0.002,0.123,-0.125,2026-08-17,"{""entry_spot"": 1896.26, ""entry_iv"": 17.75, ""qty"": 720, ""pop"": 1.0, ""why"": ""butterfly pin \u00b7 R:R 2.6 \u00b7 2.9h to expiry"", ""expiry_type"": ""daily"", ""net_delta"": -0.0092, ""net_theta"": -0.0144, ""net_vega"": 0.0003, ""net_gamma"": 0.00011, ""bias"": ""Neutral"", ""pcr"": 0.78, ""max_pain"": 1900.0, ""skew"": 0.2, ""support"": 1840.0, ""resistance"": 2000.0, ""rr"": 2.59}"
BTC-iron_condor-20260817095611,2026-08-17T09:56:11.794464,BTC,iron_condor,2026-08-17,"[{""type"": ""call"", ""strike"": 63800.0, ""side"": -1, ""entry_premium"": 6.21682351, ""symbol"": ""C-BTC-63800-170826""}, {""type"": ""call"", ""strike"": 65000.0, ""side"": 1, ""entry_premium"": 0.1, ""symbol"": ""C-BTC-65000-170826""}, {""type"": ""put"", ""strike"": 63200.0, ""side"": -1, ""entry_premium"": 21.80317567, ""symbol"": ""P-BTC-63200-170826""}, {""type"": ""put"", ""strike"": 62000.0, ""side"": 1, ""entry_premium"": 0.1, ""symbol"": ""P-BTC-62000-170826""}]",0.0278,1.1722,90,settled,63321.8,0.0278,0.0012,0.0267,2026-08-17,"{""entry_spot"": 63321.8, ""entry_iv"": 10.0, ""qty"": 90, ""pop"": 0.72, ""why"": ""IV rank 33% \u2014 default sell"", ""expiry_type"": ""daily"", ""net_delta"": 0.0002, ""net_theta"": 0.4589, ""net_vega"": -0.0039, ""net_gamma"": -0.0, ""bias"": ""Neutral"", ""pcr"": 0.91, ""max_pain"": 63200.0, ""skew"": 0.4, ""support"": 63200.0, ""resistance"": 64800.0}"
BTC-cheap_strangle-20260817095613,2026-08-17T09:56:13.350681,BTC,cheap_strangle,2026-08-17,"[{""type"": ""call"", ""strike"": 63800.0, ""side"": 1, ""entry_premium"": 6.21682351, ""symbol"": ""C-BTC-63800-170826""}, {""type"": ""put"", ""strike"": 63000.0, ""side"": 1, ""entry_premium"": 10.47374059, ""symbol"": ""P-BTC-63000-170826""}]",-0.0167,0.0167,5990,settled,63321.8,-0.0167,0.0007,-0.0174,2026-08-17,"{""entry_spot"": 63321.8, ""entry_iv"": 10.0, ""qty"": 5990, ""pop"": 0.136, ""why"": ""cheap strangle: \u00b1400 premiums \u2264 100"", ""expiry_type"": ""daily"", ""net_delta"": -0.0, ""net_theta"": -0.3885, ""net_vega"": 0.0025, ""net_gamma"": 0.0, ""bias"": ""Neutral"", ""pcr"": 0.91, ""max_pain"": 63200.0, ""skew"": 0.4, ""support"": 63200.0, ""resistance"": 64800.0}"
BTC-butterfly-20260817095614,2026-08-17T09:56:14.919486,BTC,butterfly,2026-08-17,"[{""type"": ""call"", ""strike"": 62600.0, ""side"": 1, ""entry_premium"": 722.38480845, ""symbol"": ""C-BTC-62600-170826""}, {""type"": ""call"", ""strike"": 63000.0, ""side"": -1, ""entry_premium"": 324.24245703, ""symbol"": ""C-BTC-63000-170826""}, {""type"": ""call"", ""strike"": 63000.0, ""side"": -1, ""entry_premium"": 324.24245703, ""symbol"": ""C-BTC-63000-170826""}, {""type"": ""call"", ""strike"": 63600.0, ""side"": 1, ""entry_premium"": 3.54455193, ""symbol"": ""C-BTC-63600-170826""}]",-0.0774,0.2774,360,settled,63321.8,0.0008,0.1132,-0.1124,2026-08-17,"{""entry_spot"": 63321.8, ""entry_iv"": 10.0, ""qty"": 360, ""pop"": 1.0, ""why"": ""butterfly pin \u00b7 R:R 1.2 \u00b7 2.1h to expiry"", ""expiry_type"": ""daily"", ""net_delta"": -0.0009, ""net_theta"": 0.0113, ""net_vega"": -0.0002, ""net_gamma"": -0.0, ""bias"": ""Neutral"", ""pcr"": 0.91, ""max_pain"": 63200.0, ""skew"": 0.4, ""support"": 63200.0, ""resistance"": 64800.0, ""rr"": 1.16}"
